State,District,ConstituencyEN,ElectionType,CandidateName,Party,BallotVotes,Election,AdvanceBallotVotes,Gender,ConstituencyMM
Mon State,Thaton,Paung,Pyithu,ဦးမင်းမြင့်ထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,20247,2015,2501,m,ပေါင်
Mon State,Thaton,Paung,Pyithu,ဦးအောင်,တစ်သီးပုဂ္ဂလ,1254,2015,48,m,ပေါင်
Mon State,Thaton,Paung,Pyithu,ဒေါ်ထံထားတင်,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,1273,2015,93,f,ပေါင်
Yangon Region,Yangon (East),Botahtaung,Pyithu,ဦးတင်ညွန့်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,123,2015,17,m,ဗိုလ်တထောင်
Yangon Region,Yangon (East),Botahtaung,Pyithu,ဦးစိန်မြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,4565,2015,1079,m,ဗိုလ်တထောင်
Yangon Region,Yangon (East),Botahtaung,Pyithu,ဒေါ်မြင့်မြင့်စိုး(ခ)မေစိုး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,15211,2015,1208,f,ဗိုလ်တထောင်
Yangon Region,Yangon (East),Botahtaung,Pyithu,ဒေါ်မေသူသူအောင်,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,454,2015,37,f,ဗိုလ်တထောင်
Yangon Region,Yangon (East),Botahtaung,Pyithu,ဦးစိုးမိုးဌေး,အမျိုးသားတိုးတက်ရေးပါတီ,154,2015,20,m,ဗိုလ်တထောင်
Rakhine State,Kyaukpyu,Ramree,Pyithu,ဦးကျော်ခင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,13625,2015,1082,m,ရမ်းဗြဲ
Rakhine State,Kyaukpyu,Ramree,Pyithu,ဦးကျော်ရွှေ,ရခိုင်အမျိုးသားပါတီ,18804,2015,846,m,ရမ်းဗြဲ
Rakhine State,Kyaukpyu,Ramree,Pyithu,ဦးသန်းရွှေ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,6563,2015,218,m,ရမ်းဗြဲ
Rakhine State,Kyaukpyu,Ramree,Pyithu,ဦးကျော်ဆွေ,ရခိုင်ပြည်နယ်အမျိုးသားအင်အားစုပါတီ,2846,2015,88,m,ရမ်းဗြဲ
Ayeyarwady Region,Pathein,Thabaung,Pyithu,ဦးစိုးသန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3985,2015,236,m,သာပေါင်း
Ayeyarwady Region,Pathein,Thabaung,Pyithu,ဦးသိန်းထွန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,39225,2015,2066,m,သာပေါင်း
Ayeyarwady Region,Pathein,Thabaung,Pyithu,ဒေါ်ယဉ်လှ,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,2821,2015,120,f,သာပေါင်း
Ayeyarwady Region,Pathein,Thabaung,Pyithu,ဦးဝင်းသန်း(ခ)ဖဒိုမန်းဝင်းသန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,27046,2015,2163,m,သာပေါင်း
Bago Region (East),Bago,Shwegyin,Pyithu,ဦးမောင်မောင်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,2100,2015,61,m,ရွှေကျင်
Bago Region (East),Bago,Shwegyin,Pyithu,ဦးခင်မောင်သိန်း,အမျိုးသားတိုးတက်ရေးပါတီ,1112,2015,53,m,ရွှေကျင်
Bago Region (East),Bago,Shwegyin,Pyithu,ဦးသိန်းလွင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2487,2015,120,m,ရွှေကျင်
Bago Region (East),Bago,Shwegyin,Pyithu,ဦးလှမင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,14130,2015,1770,m,ရွှေကျင်
Bago Region (East),Bago,Shwegyin,Pyithu,ဦးစောသလေးစော,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,21372,2015,695,m,ရွှေကျင်
Chin State,Mindat,Matupi,Pyithu,ဦးဟူမန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,340,2015,24,m,မတူပီ
Chin State,Mindat,Matupi,Pyithu,ဦးရာစိုး,ချင်းဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,6261,2015,502,m,မတူပီ
Chin State,Mindat,Matupi,Pyithu,ဦးဇော်မင်းဦး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,6137,2015,863,m,မတူပီ
Chin State,Mindat,Matupi,Pyithu,ဦးထန်ဘေး,ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ,1691,2015,158,m,မတူပီ
Chin State,Mindat,Matupi,Pyithu,ဦးပါထန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,7662,2015,819,m,မတူပီ
Yangon Region,Yangon (South),Kungyangon,Pyithu,ဒေါ်ခင်ခင်ထွေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,920,2015,37,f,ကွမ်းခြံကုန်း
Yangon Region,Yangon (South),Kungyangon,Pyithu,ဦးမန်းမော်ဂန်(ခ)ဦးစမောကန်,ကရင်ပြည်သူ့ပါတီ,452,2015,34,m,ကွမ်းခြံကုန်း
Yangon Region,Yangon (South),Kungyangon,Pyithu,ဦးဇော်ဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,15876,2015,1076,m,ကွမ်းခြံကုန်း
Yangon Region,Yangon (South),Kungyangon,Pyithu,ဒေါ်ခင်သန်းဦး,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1477,2015,29,f,ကွမ်းခြံကုန်း
Yangon Region,Yangon (South),Kungyangon,Pyithu,ဦးစိုးသူရထွန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,40416,2015,1728,m,ကွမ်းခြံကုန်း
Yangon Region,Yangon (South),Kungyangon,Pyithu,ဦးကိုထက်,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),317,2015,10,m,ကွမ်းခြံကုန်း
Mandalay Region,Kyaukse,Sintgaing,Pyithu,ဦးကြည်ပြုံး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,19747,2015,1829,m,စဉ့်ကိုင်
Mandalay Region,Kyaukse,Sintgaing,Pyithu,ဦးဝင်းကြည်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1344,2015,99,m,စဉ့်ကိုင်
Mandalay Region,Kyaukse,Sintgaing,Pyithu,ဒေါ်အိအိလွင်,အမျိုးသားတိုးတက်ရေးပါတီ,2026,2015,116,f,စဉ့်ကိုင်
Mandalay Region,Kyaukse,Sintgaing,Pyithu,ဒေါက်တာကြည်မို့မို့လွင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,56457,2015,2495,f,စဉ့်ကိုင်
Sagaing Region,Shwebo,Ye-U,Pyithu,ဦးသက်နိုင်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,564,2015,57,m,ရေဦး
Sagaing Region,Shwebo,Ye-U,Pyithu,ဦးအောင်ကျော်ဦး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,17825,2015,1440,m,ရေဦး
Sagaing Region,Shwebo,Ye-U,Pyithu,ဦးညီညီစိုး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2106,2015,178,m,ရေဦး
Sagaing Region,Shwebo,Ye-U,Pyithu,ဒေါက်တာမင်းသိန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,44827,2015,2641,f,ရေဦး
Sagaing Region,Shwebo,Ye-U,Pyithu,ဦးသော်တာဝင်း,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),308,2015,25,m,ရေဦး
Mandalay Region,Nyaung-U,Nyaung-U,Pyithu,ဦးမြင့်သိန်း,အမျိုးသားတိုးတက်ရေးပါတီ,2831,2015,152,m,ညောင်ဦး
Mandalay Region,Nyaung-U,Nyaung-U,Pyithu,ဦးစော,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,95061,2015,3917,m,ညောင်ဦး
Mandalay Region,Nyaung-U,Nyaung-U,Pyithu,ဦးထင်အောင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,30729,2015,2217,m,ညောင်ဦး
Kayah State,Bawlake,Bawlakhe,Pyithu,ဦးအောင်တင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,683,2015,103,m,ဘောလခဲ
Kayah State,Bawlake,Bawlakhe,Pyithu,ဦးမြစန်း,ကယားလူမျိုးစုဒီမိုကရေစီပါတီ,352,2015,50,m,ဘောလခဲ
Kayah State,Bawlake,Bawlakhe,Pyithu,ဦးစိုင်းလှမြင့်,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,112,2015,21,m,ဘောလခဲ
Kayah State,Bawlake,Bawlakhe,Pyithu,ဦးကျော်သူအောင်,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,100,2015,14,m,ဘောလခဲ
Kayah State,Bawlake,Bawlakhe,Pyithu,ဦးမိုးကျော်ဇင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,1235,2015,169,m,ဘောလခဲ
Kayah State,Bawlake,Bawlakhe,Pyithu,ဦးအေးမောင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,1808,2015,935,m,ဘောလခဲ
Magway Region,Minbu,Salin,Pyithu,ဦးနေဝင်းလွင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1548,2015,153,m,စလင်း
Magway Region,Minbu,Salin,Pyithu,ဦးကံဦး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,84845,2015,3431,m,စလင်း
Magway Region,Minbu,Salin,Pyithu,ဦးစန်းလေး,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,2804,2015,127,m,စလင်း
Magway Region,Minbu,Salin,Pyithu,ဒေါက်တာကံဇော်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,39025,2015,3890,f,စလင်း
Ayeyarwady Region,Pathein,Kangyidaunt,Pyithu,ဦးသိန်းအောင်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,3034,2015,216,m,ကန်ကြီးထောင့်
Ayeyarwady Region,Pathein,Kangyidaunt,Pyithu,ဦးအုန်းသောင်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1778,2015,178,m,ကန်ကြီးထောင့်
Ayeyarwady Region,Pathein,Kangyidaunt,Pyithu,ဦးမန်းစံထွန်း,ကရင်ပြည်သူ့ပါတီ,4783,2015,397,m,ကန်ကြီးထောင့်
Ayeyarwady Region,Pathein,Kangyidaunt,Pyithu,ဦးကျော်ဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,33435,2015,3301,m,ကန်ကြီးထောင့်
Ayeyarwady Region,Pathein,Kangyidaunt,Pyithu,ဦးရွှေလှကြိုင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,44209,2015,2700,m,ကန်ကြီးထောင့်
Tanintharyi Region,Kawthoung,Kyunsu,Pyithu,ဦးကျားမောင်(ခ)ဦးမောင်ကျား,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,18941,2015,1876,m,ကျွန်းစု
Tanintharyi Region,Kawthoung,Kyunsu,Pyithu,ဒေါ်တင်တင်ရီ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,43952,2015,1362,f,ကျွန်းစု
Tanintharyi Region,Kawthoung,Kyunsu,Pyithu,ဦးစိုးကြည်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1304,2015,92,m,ကျွန်းစု
Tanintharyi Region,Kawthoung,Kyunsu,Pyithu,ဦးသူရိန်ဝင်း,ဒီမိုကရက်တစ်ပါတီ(မြန်မာ),1254,2015,54,m,ကျွန်းစု
Magway Region,Minbu,Ngape,Pyithu,ဦးသန်းထွေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,555,2015,96,m,ငဖဲ
Magway Region,Minbu,Ngape,Pyithu,ဦးစိုးမြင့်(ခ)ဦးစိုးလွင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,19819,2015,2023,m,ငဖဲ
Magway Region,Minbu,Ngape,Pyithu,ဦးမြင့်ဌေး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,4948,2015,991,m,ငဖဲ
Magway Region,Minbu,Ngape,Pyithu,ဦးဆလိုင်းအောင်မင်းလှိုင်,အရှိုချင်းအမျိုးသားပါတီ,1156,2015,168,m,ငဖဲ
Shan State (North),Kyaukme,Manton,Pyithu,ဒေါ်နန်းမော်ခမ်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,1761,2015,350,f,မန်တုန်
Shan State (North),Kyaukme,Manton,Pyithu,ဒေါ်နန်းမိုး,တအာင်း(ပလောင်)အမျိုးသားပါတီ,9332,2015,1111,f,မန်တုန်
Kayah State,Bawlake,Mese,Pyithu,ဦးစောလုံ,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,53,2015,6,m,မယ်စဲ့
